"ResFreq [GHz]","Freq [GHz]","ang_deg(Z(1,1)) []","mag(Z(1,1)) []"
280,130.625,1.45230090173895,2.52114523930972
280,131.25,1.4558919024697,2.61055349609656
280,131.875,1.45923540492316,2.69980234667282
280,132.5,1.46235595964972,2.78889501054703
280,133.125,1.46527497496944,2.87783506786214
280,133.75,1.46801120284696,2.96662639655924
280,134.375,1.47058113751735,3.05527312130797
280,135,1.47299934457014,3.14377957179677
280,135.625,1.47527873421632,3.23215024852062
280,136.25,1.47743078945815,3.32038979461428
280,136.875,1.47946575759625,3.40850297259068
280,137.5,1.48139281175548,3.49649464508249
280,138.125,1.48322018775737,3.58436975886869
280,138.75,1.48495530061309,3.67213333161139
280,139.375,1.48660484408617,3.75979044083931
280,140,1.48817487612348,3.84734621480282
280,140.625,1.48967089243744,3.93480582489496
280,141.25,1.49109789011065,4.02217447938853
280,141.875,1.49246042276477,4.10945741828361
280,142.5,1.49376264856889,4.19665990909613
280,143.125,1.49500837214754,4.28378724344663
280,143.75,1.49620108127292,4.37084473433247
280,144.375,1.49734397908234,4.4578377139856
280,145,1.49844001244438,4.54477153223412
280,145.625,1.49949189699953,4.63165155529875
280,146.25,1.50050213932126,4.71848316496629
280,146.875,1.50147305657599,4.80527175809097
280,147.5,1.50240679400484,4.89202274638205
280,148.125,1.50330534050352,4.9787415564426
280,148.75,1.50417054253694,5.06543363002922
280,149.375,1.50500411659248,5.15210442450724
280,150,1.50580766034778,5.23875941347952
280,150.625,1.50658266270478,5.32540408757025
280,151.25,1.50733051282225,5.41204395534773
280,151.875,1.50805250826103,5.49868454437257
280,152.5,1.50874986234224,5.5853314023597
280,153.125,1.50942371080531,5.6719900984442
280,153.75,1.51007511784247,5.75866622454247
280,154.375,1.5107050815766,5.84536539680174
280,155,1.51131453904128,5.93209325713147
280,155.625,1.51190437071496,6.018855474812
280,156.25,1.51247540465509,6.10565774817568
280,156.875,1.51302842027257,6.19250580635735
280,157.5,1.51356415178255,6.27940541111094
280,158.125,1.51408329136331,6.36636235869014
280,158.75,1.51458649205156,6.45338248179115
280,159.375,1.5150743703994,6.5404716515562
280,160,1.51554750891541,6.6276357796369
280,160.625,1.51600645830989,6.71488082031684
280,161.25,1.51645173956245,6.80221277269318
280,161.875,1.51688384582778,6.88963768291724
280,162.5,1.5173032441943,6.97716164649447
280,163.125,1.51771037730857,7.06479081064435
280,163.75,1.51810566487719,7.15253137672105
280,164.375,1.51848950505674,7.24038960269585
280,165,1.51886227574133,7.32837180570269
280,165.625,1.5192243357562,7.41648436464811
280,166.25,1.5195760259654,7.50473372288736
280,166.875,1.51991767030034,7.59312639096848
280,167.5,1.52024957671579,7.68166894944631
280,168.125,1.52057203807907,7.77036805176859
280,168.75,1.52088533299765,7.85923042723659
280,169.375,1.52118972659008,7.94826288404258
280,170,1.52148547120447,8.03747231238714
280,170.625,1.52177280708871,8.12686568767873
280,171.25,1.52205196301581,8.21645007381906
280,171.875,1.52232315686795,8.30623262657682
280,172.5,1.52258659618207,8.39622059705384
280,173.125,1.52284247865989,8.48642133524658
280,173.75,1.52309099264489,8.57684229370708
280,174.375,1.52333231756858,8.66749103130721
280,175,1.52356662436819,8.75837521711016
280,175.625,1.52379407587776,8.84950263435377
280,176.25,1.52401482719448,8.94088118454987
280,176.875,1.52422902602182,9.03251889170474
280,177.5,1.52443681299115,9.12442390666535
280,178.125,1.52463832196312,9.2166045115967
280,178.75,1.52483368031014,9.30906912459576
280,179.375,1.52502300918122,9.40182630444762
280,180,1.52520642375014,9.49488475552975
280,180.625,1.52538403344813,9.58825333287083
280,181.25,1.52555594218182,9.6819410473705
280,181.875,1.5257222485375,9.77595707118694
280,182.5,1.52588304597234,9.87031074329946
280,183.125,1.52603842299347,9.96501157525364
280,183.75,1.52618846332538,10.0600692570968
280,184.375,1.52633324606653,10.1554936635122
280,185,1.52647284583553,10.2512948601604
280,185.625,1.52660733290756,10.3474831102371
280,186.25,1.52673677334145,10.4440688812567
280,186.875,1.52686122909796,10.5410628520718
280,187.5,1.52698075814957,10.638475920139
280,188.125,1.52709541458226,10.7363192090417
280,188.75,1.52720524868959,10.8346040762819
280,189.375,1.52731030705941,10.933342121353
280,190,1.52741063265352,11.0325451941057
280,190.625,1.52750626488052,11.1322254034212
280,191.25,1.52759723966211,11.2323951262054
280,191.875,1.52768358949311,11.3330670167183
280,192.5,1.52776534349532,11.4342540162554
280,193.125,1.52784252746547,11.5359693631958
280,193.75,1.52791516391736,11.6382266034356
280,194.375,1.52798327211845,11.7410396012235
280,195,1.52804686812089,11.8444225504192
280,195.625,1.52810596478716,11.9483899861921
280,196.25,1.52816057181044,12.0529567971847
280,196.875,1.52821069572974,12.1581382381599
280,197.5,1.52825633993986,12.2639499431578
280,198.125,1.52829750469627,12.3704079391861
280,198.75,1.52833418711482,12.4775286604692
280,199.375,1.52836638116646,12.585328963286
280,200,1.52839407766685,12.6938261414232
280,200.625,1.52841726426087,12.8030379422759
280,201.25,1.52843592540201,12.9129825836286
280,201.875,1.52845004232659,13.0236787711499
280,202.5,1.52845959302278,13.1351457166378
280,203.125,1.52846455219431,13.247403157055
280,203.75,1.52846489121874,13.3604713743931
280,204.375,1.52846057810025,13.4743712164107
280,205,1.52845157741688,13.5891241182903
280,205.625,1.52843785026187,13.7047521252628
280,206.25,1.52841935417921,13.8212779162507
280,206.875,1.52839604309296,13.9387248285851
280,207.5,1.52836786723039,14.0571168838537
280,208.125,1.52833477303856,14.1764788149429
280,208.75,1.52829670309413,14.2968360943365
280,209.375,1.52825359600623,14.4182149637441
280,210,1.52820538631198,14.5406424651296
280,210.625,1.52815200436447,14.6641464732207
280,211.25,1.52809337621282,14.7887557295824
280,211.875,1.52802942347392,14.9144998783426
280,212.5,1.52796006319556,15.041409503666
280,213.125,1.52788520771046,15.1695161690769
280,213.75,1.52780476448078,15.2988524587383
280,214.375,1.52771863593257,15.4294520208033
280,215,1.52762671927972,15.5613496129601
280,215.625,1.52752890633686,15.6945811503042
280,216.25,1.52742508332042,15.8291837556752
280,216.875,1.52731513063743,15.9651958126105
280,217.5,1.52719892266125,16.1026570210749
280,218.125,1.52707632749342,16.2416084561388
280,218.75,1.52694720671092,16.3820926297877
280,219.375,1.52681141509791,16.5241535560619
280,220,1.526668800361,16.6678368197363
280,220.625,1.52651920282706,16.8131896487682
280,221.25,1.52636245512245,16.9602609907561
280,221.875,1.52619838183246,17.1091015936717
280,222.5,1.52602679913983,17.259764091147
280,223.125,1.52584751444074,17.4123030926176
280,223.75,1.525660325937,17.5667752786507
280,224.375,1.52546502220276,17.7232395018065
280,225,1.52526138172393,17.8817568934135
280,225.625,1.52504917240856,18.0423909766654
280,226.25,1.52482815106618,18.2052077864796
280,226.875,1.52459806285371,18.3702759965957
280,227.5,1.52435864068577,18.5376670544271
280,228.125,1.52410960460681,18.707455324224
280,228.75,1.52385066112209,18.879718239151
280,229.375,1.52358150248469,19.0545364629326
280,230,1.52330180593518,19.2319940617772
280,230.625,1.52301123289038,19.4121786873472
280,231.25,1.52270942807729,19.5951817716137
280,231.875,1.52239601860803,19.7810987345033
280,232.5,1.52207061299122,19.9700292053275
280,233.125,1.52173280007453,20.1620772590715
280,233.75,1.52138214791331,20.3573516687182
280,234.375,1.52101820255888,20.5559661748878
280,235,1.52064048676033,20.7580397741958
280,235.625,1.52024849857228,20.963697027857
280,236.25,1.51984170986107,21.1730683922135
280,236.875,1.51941956470052,21.3862905730199
280,237.5,1.51898147764791,21.6035069054994
280,238.125,1.5185268318898,21.8248677623792
280,238.75,1.51805497724617,22.0505309923327
280,239.375,1.51756522802027,22.2806623915005
280,240,1.51705686068043,22.5154362110296
280,240.625,1.51652911135827,22.7550357038765
280,241.25,1.51598117314651,22.9996537144534
280,241.875,1.5154121931776,23.2494933150758
280,242.5,1.51482126946223,23.5047684935914
280,243.125,1.51420744746487,23.7657048970427
280,243.75,1.51356971639053,24.03254063675
280,244.375,1.51290700515429,24.3055271607938
280,245,1.51221817800185,24.5849302005556
280,245.625,1.51150202974568,24.871030798729
280,246.25,1.51075728057711,25.1641264270743
280,246.875,1.50998257041012,25.4645322031599
280,247.5,1.50917645270721,25.7725822164312
280,248.125,1.50833738773157,26.0886309752011
280,248.75,1.507463735163,26.413054987571
280,249.375,1.50655374600692,26.7462544909158
280,250,1.50560555371699,27.0886553464075
280,250.625,1.50461716444143,27.4407111171699
280,251.25,1.50358644629101,27.8029053510749
280,251.875,1.50251111751349,28.1757540919734
280,252.5,1.50138873344299,28.5598086463484
280,253.125,1.50021667207486,28.9556586360709
280,253.75,1.49899211809538,29.3639353721959
280,254.375,1.49771204517108,29.785315589674
280,255,1.49637319627405,30.2205255885815
280,255.625,1.494972061786,30.6703458341382
280,256.25,1.49350485508514,31.1356160755546
280,256.875,1.49196748527416,31.6172410528451
280,257.5,1.49035552665349,32.1161968713959
280,258.125,1.48866418448099,32.6335381366099
280,258.75,1.48688825648358,33.1704059557108
280,259.375,1.48502208949753,33.7280369312489
280,260,1.48305953050758,34.3077732915366
280,260.625,1.48099387122819,34.9110743278489
280,261.25,1.47881778521801,35.5395293375605
280,261.875,1.47652325633535,36.1948723075053
280,262.5,1.47410149712103,36.8789986139785
280,263.125,1.47154285542693,37.5939840665608
280,263.75,1.46883670728137,38.3421066842791
280,264.375,1.46597133358342,39.1258716670095
280,265,1.46293377772779,39.9480401155704
280,265.625,1.4597096806569,40.8116621645737
280,266.25,1.45628308908802,41.7201153277339
280,266.875,1.45263623173017,42.6771490223096
280,267.5,1.44874925713862,43.6869364456628
280,268.125,1.44459992538731,44.7541352328606
